cel.dev/expr	v0.16.1
cloud.google.com/go	v0.116.0
cloud.google.com/go/auth	v0.13.0
cloud.google.com/go/auth/oauth2adapt	v0.2.6
cloud.google.com/go/compute/metadata	v0.6.0
cloud.google.com/go/iam	v1.2.2
cloud.google.com/go/monitoring	v1.21.2
cloud.google.com/go/storage	v1.49.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/detectors/gcp	v1.25.0
github.com/GoogleCloudPlatform/opentelemetry-operations-go/exporter/metric	v0.48.1
github.com/GoogleCloudPlatform/opentelemetry-operations-go/internal/resourcemapping	v0.48.1
github.com/census-instrumentation/opencensus-proto	v0.4.1
github.com/cespare/xxhash/v2	v2.3.0
github.com/chigopher/pathlib	v0.19.1
github.com/cncf/xds/go	v0.0.0-20240905190251-b4127c9b8d78
github.com/coreos/go-systemd/v22	v22.5.0
github.com/cpuguy83/go-md2man/v2	v2.0.4
github.com/davecgh/go-spew	v1.1.2-0.20180830191138-d8f796af33cc
github.com/envoyproxy/go-control-plane	v0.13.1
github.com/envoyproxy/protoc-gen-validate	v1.1.0
github.com/felixge/httpsnoop	v1.0.4
github.com/frankban/quicktest	v1.14.6
github.com/fsnotify/fsnotify	v1.8.0
github.com/go-logr/logr	v1.4.2
github.com/go-logr/stdr	v1.2.2
github.com/go-viper/mapstructure/v2	v2.4.0
github.com/godbus/dbus/v5	v5.0.4
github.com/golang/groupcache	v0.0.0-20210331224755-41bb18bfe9da
github.com/google/go-cmp	v0.6.0
github.com/google/s2a-go	v0.1.8
github.com/google/uuid	v1.6.0
github.com/googleapis/enterprise-certificate-proxy	v0.3.4
github.com/googleapis/gax-go/v2	v2.14.1
github.com/gorilla/mux	v1.8.1
github.com/huandu/xstrings	v1.4.0
github.com/iancoleman/strcase	v0.3.0
github.com/inconshreveable/mousetrap	v1.1.0
github.com/jinzhu/copier	v0.4.0
github.com/kr/fs	v0.1.0
github.com/kr/pretty	v0.3.1
github.com/kr/text	v0.2.0
github.com/mattn/go-colorable	v0.1.14
github.com/mattn/go-isatty	v0.0.20
github.com/mitchellh/go-homedir	v1.1.0
github.com/mitchellh/mapstructure	v1.5.0
github.com/niemeyer/pretty	v0.0.0-20200227124842-a10e7caefd8e
github.com/pelletier/go-toml/v2	v2.2.3
github.com/pkg/errors	v0.9.1
github.com/pkg/sftp	v1.13.7
github.com/planetscale/vtprotobuf	v0.6.1-0.20240319094008-0393e58bdf10
github.com/pmezard/go-difflib	v1.0.1-0.20181226105442-5d4384ee4fb2
github.com/rogpeppe/go-internal	v1.9.0
github.com/rs/xid	v1.5.0
github.com/rs/zerolog	v1.33.0
github.com/russross/blackfriday/v2	v2.1.0
github.com/sagikazarmark/locafero	v0.7.0
github.com/sourcegraph/conc	v0.3.0
github.com/spf13/afero	v1.12.0
github.com/spf13/cast	v1.7.1
github.com/spf13/cobra	v1.8.1
github.com/spf13/pflag	v1.0.6
github.com/spf13/viper	v1.20.0
github.com/stretchr/objx	v0.5.2
github.com/stretchr/testify	v1.11.1
github.com/subosito/gotenv	v1.6.0
github.com/vektra/mockery/v2	v2.53.5
github.com/yuin/goldmark	v1.4.13
go.opencensus.io	v0.24.0
go.opentelemetry.io/contrib/detectors/gcp	v1.29.0
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc	v0.54.0
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp	v0.54.0
go.opentelemetry.io/otel	v1.29.0
go.opentelemetry.io/otel/metric	v1.29.0
go.opentelemetry.io/otel/sdk	v1.29.0
go.opentelemetry.io/otel/sdk/metric	v1.29.0
go.opentelemetry.io/otel/trace	v1.29.0
go.uber.org/atomic	v1.9.0
go.uber.org/multierr	v1.11.0
golang.org/x/crypto	v0.32.0
golang.org/x/mod	v0.23.0
golang.org/x/net	v0.35.0
golang.org/x/oauth2	v0.25.0
golang.org/x/sync	v0.11.0
golang.org/x/sys	v0.30.0
golang.org/x/telemetry	v0.0.0-20240521205824-bda55230c457
golang.org/x/term	v0.29.0
golang.org/x/text	v0.22.0
golang.org/x/time	v0.8.0
golang.org/x/tools	v0.30.0
google.golang.org/api	v0.215.0
google.golang.org/genproto	v0.0.0-20241118233622-e639e219e697
google.golang.org/genproto/googleapis/api	v0.0.0-20241209162323-e6fa225c2576
google.golang.org/genproto/googleapis/rpc	v0.0.0-20241223144023-3abc09e42ca8
google.golang.org/grpc	v1.67.3
google.golang.org/protobuf	v1.36.1
gopkg.in/check.v1	v1.0.0-20200227125254-8fa46927fb4f
gopkg.in/yaml.v3	v3.0.1
